"UF","cod_municipio","municipio","zona","secao","eleitores_aptos","candidato","quantidade_votos"
rn,16438,"CANGUARETAMA",00011,0022,257,13,162
rn,16438,"CANGUARETAMA",00011,0022,257,15,2
rn,16438,"CANGUARETAMA",00011,0022,257,22,31
rn,16438,"CANGUARETAMA",00011,0022,257,44,1
rn,16438,"CANGUARETAMA",00011,0022,257,NULO,9
rn,16438,"CANGUARETAMA",00011,0018,220,12,4
rn,16438,"CANGUARETAMA",00011,0018,220,13,119
rn,16438,"CANGUARETAMA",00011,0018,220,15,2
rn,16438,"CANGUARETAMA",00011,0018,220,21,1
rn,16438,"CANGUARETAMA",00011,0018,220,22,39
rn,16438,"CANGUARETAMA",00011,0018,220,NULO,11
rn,16438,"CANGUARETAMA",00011,0030,258,12,5
rn,16438,"CANGUARETAMA",00011,0030,258,13,157
rn,16438,"CANGUARETAMA",00011,0030,258,15,4
rn,16438,"CANGUARETAMA",00011,0030,258,22,46
rn,16438,"CANGUARETAMA",00011,0030,258,44,1
rn,16438,"CANGUARETAMA",00011,0030,258,BRANCO,3
rn,16438,"CANGUARETAMA",00011,0030,258,NULO,1
rn,16438,"CANGUARETAMA",00011,0034,221,12,5
rn,16438,"CANGUARETAMA",00011,0034,221,13,127
rn,16438,"CANGUARETAMA",00011,0034,221,22,43
rn,16438,"CANGUARETAMA",00011,0034,221,30,1
rn,16438,"CANGUARETAMA",00011,0034,221,44,1
rn,16438,"CANGUARETAMA",00011,0034,221,BRANCO,1
rn,16438,"CANGUARETAMA",00011,0034,221,NULO,9
rn,16438,"CANGUARETAMA",00011,0075,295,12,8
rn,16438,"CANGUARETAMA",00011,0075,295,13,164
rn,16438,"CANGUARETAMA",00011,0075,295,14,1
rn,16438,"CANGUARETAMA",00011,0075,295,15,2
rn,16438,"CANGUARETAMA",00011,0075,295,22,49
rn,16438,"CANGUARETAMA",00011,0075,295,44,2
rn,16438,"CANGUARETAMA",00011,0075,295,BRANCO,2
rn,16438,"CANGUARETAMA",00011,0075,295,NULO,10
rn,16438,"CANGUARETAMA",00011,0067,145,12,5
rn,16438,"CANGUARETAMA",00011,0067,145,13,82
rn,16438,"CANGUARETAMA",00011,0067,145,15,4
rn,16438,"CANGUARETAMA",00011,0067,145,22,27
rn,16438,"CANGUARETAMA",00011,0067,145,NULO,7
